layer,trial_index,tile_size,execution_time
layer_6,281,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1187376063183476e-05]
layer_6,282,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.3020388703604088e-05]
layer_6,283,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2870451963421196e-05]
layer_6,284,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.0945060355029586e-05]
layer_6,285,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.3645371964414525e-05]
layer_6,286,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.4387439002164256e-05]
layer_6,287,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.4388419812454916e-05]
layer_6,288,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.347565138721351e-05]
layer_6,289,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.3729946621784084e-05]
layer_6,290,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.3016778913200288e-05]
layer_6,291,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.3015977217496964e-05]
layer_6,292,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.3732727645517714e-05]
layer_6,293,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.3730913669064747e-05]
layer_6,294,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.4774997475354651e-05]
layer_6,295,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 2]]",[8.268658922742111e-05]
layer_6,296,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 1]]",[8.530873537604457e-05]
layer_6,297,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.5029086798040777e-05]
layer_6,298,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [3, 6, 4]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.7353490480021454e-05]
layer_6,299,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.094907419509851e-05]
layer_6,300,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2759688752556237e-05]
layer_6,301,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 1]]",[8.475135332966429e-05]
layer_6,302,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.428311952662722e-05]
layer_6,303,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2726573641742873e-05]
layer_6,304,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 2]]",[0.00010338554124748491]
layer_6,305,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 2]]",[0.00010349863648208468]
layer_6,306,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 2]]",[0.00010320356250000001]
layer_6,307,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.1049891911048109e-05]
layer_6,308,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [6, 3, 4]], [62, 0], [68, 2], [74, 1], [101, 4]]",[3.245559775228284e-05]
layer_6,309,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.536334130599848e-05]
layer_6,310,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.536340146179402e-05]
layer_6,311,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0934417471427305e-05]
layer_6,312,"[[31, [1, 13, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [12, 2, 3]], [62, 2], [68, 0], [74, 0], [101, 4]]",[1.3206982482786555e-05]
layer_6,313,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 2]]",[0.00010316062558606832]
layer_6,314,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 1]]",[0.00010150595285524569]
layer_6,315,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 2]]",[0.00010026819565217392]
layer_6,316,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 0], [74, 1], [101, 1]]",[0.00010150341302931596]
layer_6,317,"[[31, [1, 13, 1, 1, 1]], [33, [1, 2, 1, 4, 2]], [35, [24, 3, 1]], [62, 2], [68, 0], [74, 0], [101, 4]]",[0.00012024561360123647]
layer_6,318,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 3], [74, 3], [101, 4]]",[9.855768967741937e-05]
layer_6,319,"[[31, [1, 13, 1, 1, 1]], [33, [4, 2, 1, 1, 2]], [35, [24, 1, 3]], [62, 0], [68, 1], [74, 0], [101, 1]]",[0.00011122867867435158]
layer_6,320,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.153931618607455e-05]
layer_6,321,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0909366337573571e-05]
layer_6,322,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0923154706831628e-05]
layer_6,323,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.08141910051962e-05]
layer_6,324,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0813737574200407e-05]
layer_6,325,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0921504915863114e-05]
layer_6,326,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.0919871222818413e-05]
layer_6,327,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1072803766707168e-05]
layer_6,328,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1070835265786657e-05]
layer_6,329,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0707772393018516e-05]
layer_6,330,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0759251620089105e-05]
layer_6,331,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.1051291627112207e-05]
layer_6,332,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.1051792861211314e-05]
layer_6,333,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.1052472944750332e-05]
layer_6,334,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0819182454150124e-05]
layer_6,335,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0683156650376436e-05]
layer_6,336,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.0947576976869286e-05]
layer_6,337,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.0946388112596193e-05]
layer_6,338,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1191954017896695e-05]
layer_6,339,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1192108623298033e-05]
layer_6,340,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1102668590522479e-05]
layer_6,341,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1102698655190963e-05]
layer_6,342,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0786227903028016e-05]
layer_6,343,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 6, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1562140212644769e-05]
layer_6,344,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1464207371405426e-05]
layer_6,345,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1241544902221378e-05]
layer_6,346,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.296361593762657e-05]
layer_6,347,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.085189193877551e-05]
layer_6,348,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0683317986845867e-05]
layer_6,349,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.0856680088584658e-05]
layer_6,350,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.4655617496297985e-05]
layer_6,351,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.273637902097902e-05]
layer_6,352,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.273604819795589e-05]
layer_6,353,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.088347336978534e-05]
layer_6,354,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.166472637325145e-05]
layer_6,355,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.017033648470062e-05]
layer_6,356,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1200226913730254e-05]
layer_6,357,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.5330940891472868e-05]
layer_6,358,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 4]]",[1.3568835602565544e-05]
layer_6,359,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 4]]",[1.3615712008257828e-05]
layer_6,360,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1193908464965573e-05]
layer_6,361,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 4]]",[1.2369299464631508e-05]
layer_6,362,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 4]]",[1.2368874645605507e-05]
layer_6,363,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1168712737950587e-05]
layer_6,364,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2871222700376546e-05]
layer_6,365,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2629903052706892e-05]
layer_6,366,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.2627297074268567e-05]
layer_6,367,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.3639636148466918e-05]
layer_6,368,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[1.3639340346237075e-05]
layer_6,369,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [6, 12, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[2.181325850340136e-05]
layer_6,370,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [4, 9, 2]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.2884327482567925e-05]
layer_6,371,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.3023544139423624e-05]
layer_6,372,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 4]]",[1.367498963435471e-05]
layer_6,373,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.3752446906939215e-05]
layer_6,374,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.3776234878687778e-05]
layer_6,375,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.2528383431952663e-05]
layer_6,376,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.3002912413932765e-05]
layer_6,377,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 0], [101, 3]]",[1.818043628365769e-05]
layer_6,378,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.5497491900784612e-05]
layer_6,379,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.6183939710387078e-05]
layer_6,380,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.5031525344572273e-05]
layer_6,381,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 1, 2, 2]], [35, [24, 1, 3]], [62, 0], [68, 1], [74, 3], [101, 0]]",[10000000000]
layer_6,382,"[[31, [1, 1, 1, 13, 1]], [33, [1, 2, 4, 2, 1]], [35, [18, 1, 4]], [62, 0], [68, 1], [74, 2], [101, 0]]",[7.481434778373113e-05]
layer_6,383,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 1, 4, 1]], [35, [24, 3, 1]], [62, 0], [68, 2], [74, 0], [101, 4]]",[0.00010390582396750171]
layer_6,384,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.1399852957939131e-05]
layer_6,385,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0205767324852857e-05]
layer_6,386,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0568080216441997e-05]
layer_6,387,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0872387230867621e-05]
layer_6,388,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.1347666603253114e-05]
layer_6,389,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.0666553351053732e-05]
layer_6,390,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0677132138517618e-05]
layer_6,391,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0771665088757396e-05]
layer_6,392,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0737892553518386e-05]
layer_6,393,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0949106622114217e-05]
layer_6,394,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.0488855230681602e-05]
layer_6,395,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0678218340611353e-05]
layer_6,396,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0660797899084214e-05]
layer_6,397,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0676860643921192e-05]
layer_6,398,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.0826948072906778e-05]
layer_6,399,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.0823934402885893e-05]
layer_6,400,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.073975175621796e-05]
layer_6,401,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 4]]",[1.0870642265459449e-05]
layer_6,402,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 4]]",[1.1036433358648187e-05]
layer_6,403,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0806039995949777e-05]
layer_6,404,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.0858833016897666e-05]
layer_6,405,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [8, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.0858917781518562e-05]
layer_6,406,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0861019845154401e-05]
layer_6,407,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0860244532199271e-05]
layer_6,408,"[[31, [1, 13, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.1037485000949307e-05]
layer_6,409,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0947779096259729e-05]
layer_6,410,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 9, 2]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1205942790603484e-05]
layer_6,411,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.1205478718876355e-05]
layer_6,412,"[[31, [13, 1, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.070796449591798e-05]
layer_6,413,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0826152580828134e-05]
layer_6,414,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.0825684747798238e-05]
layer_6,415,"[[31, [13, 1, 1, 1, 1]], [33, [1, 16, 1, 1, 1]], [35, [8, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 4]]",[1.0824151235935147e-05]
layer_6,416,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.119893201032304e-05]
layer_6,417,"[[31, [13, 1, 1, 1, 1]], [33, [16, 1, 1, 1, 1]], [35, [8, 9, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.0958666318587432e-05]
layer_6,418,"[[31, [13, 1, 1, 1, 1]], [33, [4, 4, 1, 1, 1]], [35, [4, 18, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.1330685114866149e-05]
layer_6,419,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 18, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1309782798143412e-05]
layer_6,420,"[[31, [13, 1, 1, 1, 1]], [33, [8, 2, 1, 1, 1]], [35, [4, 6, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.1310230457675174e-05]
