layer,trial_index,tile_size,execution_time
layer_4,281,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.073945863024545e-06]
layer_4,282,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [2, 2, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[3.3685063751101934e-06]
layer_4,283,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 2]]",[3.0185326687484988e-06]
layer_4,284,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [2, 1, 2]], [56, 2], [62, 2], [68, 2], [95, 4]]",[3.0349030425109732e-06]
layer_4,285,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.037245144896848e-06]
layer_4,286,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.0345432852594116e-06]
layer_4,287,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 1], [95, 3]]",[3.3912398799975005e-06]
layer_4,288,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.017646723524622e-06]
layer_4,289,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 1], [95, 1]]",[3.585741501226627e-06]
layer_4,290,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 1], [95, 2]]",[3.4838362384000354e-06]
layer_4,291,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.0401692798541474e-06]
layer_4,292,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.2350967429861335e-06]
layer_4,293,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 2], [95, 2]]",[3.0398395991347446e-06]
layer_4,294,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 0], [95, 4]]",[2.858825935834098e-06]
layer_4,295,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.256948070147341e-06]
layer_4,296,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.4268237706481517e-06]
layer_4,297,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.5055479832203936e-06]
layer_4,298,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 2], [95, 1]]",[2.9210767769477057e-06]
layer_4,299,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 1], [68, 0], [95, 2]]",[3.0568268994270973e-06]
layer_4,300,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 1], [95, 1]]",[2.9300354957160342e-06]
layer_4,301,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 2], [95, 1]]",[3.186033406342253e-06]
layer_4,302,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 3], [95, 0]]",[6.0514850252819914e-06]
layer_4,303,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [2, 2, 1]], [56, 2], [62, 1], [68, 2], [95, 0]]",[3.4181311094063205e-06]
layer_4,304,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 3], [95, 4]]",[3.0744265152256927e-06]
layer_4,305,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 2], [95, 1]]",[3.250150887252666e-06]
layer_4,306,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 3]]",[3.717849118458402e-06]
layer_4,307,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 3]]",[3.341689952685778e-06]
layer_4,308,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.730994513410567e-06]
layer_4,309,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 2], [95, 1]]",[3.553746408358729e-06]
layer_4,310,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [2, 1, 2]], [56, 1], [62, 1], [68, 1], [95, 4]]",[3.23782805043562e-06]
layer_4,311,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [2, 2, 1]], [56, 1], [62, 1], [68, 1], [95, 4]]",[2.9926634838975203e-06]
layer_4,312,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 2], [95, 4]]",[3.4807449785288817e-06]
layer_4,313,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 3], [95, 0]]",[3.218982703084322e-06]
layer_4,314,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [2, 2, 1]], [56, 2], [62, 0], [68, 2], [95, 1]]",[3.3027224806493532e-06]
layer_4,315,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 0]]",[3.0396482322025803e-06]
layer_4,316,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 4, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.01088234797535e-06]
layer_4,317,"[[25, [49, 1, 1, 1, 1]], [27, [1, 8, 1, 1, 1]], [29, [2, 2, 1]], [56, 2], [62, 1], [68, 1], [95, 2]]",[3.2564645351753945e-06]
layer_4,318,"[[25, [1, 7, 1, 7, 1]], [27, [1, 2, 2, 2, 1]], [29, [2, 1, 2]], [56, 1], [62, 0], [68, 1], [95, 3]]",[6.626782794462018e-06]
layer_4,319,"[[25, [1, 7, 7, 1, 1]], [27, [2, 1, 4, 1, 1]], [29, [1, 1, 4]], [56, 1], [62, 1], [68, 1], [95, 0]]",[7.766648852396044e-06]
layer_4,320,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.434033538999908e-06]
layer_4,321,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[3.417056296897965e-06]
layer_4,322,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 0], [95, 1]]",[3.3832250000000005e-06]
layer_4,323,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 1], [95, 4]]",[2.9894148710739985e-06]
layer_4,324,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.41367436609587e-06]
layer_4,325,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.217652080472808e-06]
layer_4,326,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 0]]",[3.0052140910943764e-06]
layer_4,327,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 0]]",[3.5454452373391114e-06]
layer_4,328,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.3526110222564793e-06]
layer_4,329,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.4252307934567147e-06]
layer_4,330,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 1], [95, 1]]",[3.41169006712482e-06]
layer_4,331,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.4998137868020303e-06]
layer_4,332,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.161126529802638e-06]
layer_4,333,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 1]]",[2.959729613978986e-06]
layer_4,334,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.1145511536126292e-06]
layer_4,335,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.155662787841572e-06]
layer_4,336,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.03454825204103e-06]
layer_4,337,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 0], [95, 4]]",[3.5117211062698472e-06]
layer_4,338,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 1], [62, 0], [68, 0], [95, 2]]",[3.2424409387660855e-06]
layer_4,339,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [2, 2, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[3.138947204566092e-06]
layer_4,340,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.304174382272318e-06]
layer_4,341,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 4, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 2]]",[3.5138938505844488e-06]
layer_4,342,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 4]]",[3.0319252690255463e-06]
layer_4,343,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.3590090272904855e-06]
layer_4,344,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 4]]",[3.369970812619974e-06]
layer_4,345,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 1], [95, 4]]",[2.96676432229073e-06]
layer_4,346,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 4]]",[3.127746185509579e-06]
layer_4,347,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 3], [95, 4]]",[3.011947691332776e-06]
layer_4,348,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [1, 4, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[3.2951375267140297e-06]
layer_4,349,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.1122655778503654e-06]
layer_4,350,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.1078118011585612e-06]
layer_4,351,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 1]]",[3.288693255927922e-06]
layer_4,352,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.8960149952785647e-06]
layer_4,353,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 1, 4]], [29, [2, 1, 2]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.9951556534945356e-06]
layer_4,354,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 1, 4]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.7290841700756167e-06]
layer_4,355,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 1], [95, 0]]",[3.1593079290967687e-06]
layer_4,356,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.3024357882945952e-06]
layer_4,357,"[[25, [7, 7, 1, 1, 1]], [27, [2, 1, 4, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.2307552171236818e-06]
layer_4,358,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[3.093864615999201e-06]
layer_4,359,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 3], [95, 2]]",[3.083333357341784e-06]
layer_4,360,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.2454238690848447e-06]
layer_4,361,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 1], [95, 4]]",[3.3173921666235246e-06]
layer_4,362,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 1], [95, 2]]",[3.3092160566485433e-06]
layer_4,363,"[[25, [7, 1, 7, 1, 1]], [27, [4, 2, 1, 1, 1]], [29, [2, 1, 2]], [56, 1], [62, 2], [68, 1], [95, 2]]",[3.410421285336985e-06]
layer_4,364,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.425736748558338e-06]
layer_4,365,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 0], [95, 2]]",[2.960383819879447e-06]
layer_4,366,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 1], [68, 0], [95, 3]]",[3.2201077117870503e-06]
layer_4,367,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.477786425208557e-06]
layer_4,368,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 1, 4, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.3524892708814025e-06]
layer_4,369,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 3], [95, 4]]",[3.0264044570031462e-06]
layer_4,370,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 3], [95, 4]]",[2.974768314698346e-06]
layer_4,371,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 3], [95, 4]]",[2.8804739019909823e-06]
layer_4,372,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 2], [95, 1]]",[2.8667317338072667e-06]
layer_4,373,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.2556953748875744e-06]
layer_4,374,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 3], [95, 2]]",[3.0567921021568837e-06]
layer_4,375,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 1], [95, 2]]",[3.4077645248903153e-06]
layer_4,376,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.1100497659419534e-06]
layer_4,377,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 3], [95, 1]]",[3.1993263471177943e-06]
layer_4,378,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 0], [95, 4]]",[3.230699444958372e-06]
layer_4,379,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 2], [95, 0]]",[3.444287004466227e-06]
layer_4,380,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.975402131026057e-06]
layer_4,381,"[[25, [49, 1, 1, 1, 1]], [27, [1, 1, 1, 2, 4]], [29, [2, 2, 1]], [56, 2], [62, 2], [68, 3], [95, 4]]",[3.414606863856539e-06]
layer_4,382,"[[25, [7, 1, 1, 7, 1]], [27, [1, 2, 1, 4, 1]], [29, [1, 2, 2]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.1483813892264075e-05]
layer_4,383,"[[25, [7, 1, 1, 7, 1]], [27, [2, 1, 1, 2, 2]], [29, [1, 4, 1]], [56, 1], [62, 0], [68, 1], [95, 2]]",[7.938284024272091e-06]
layer_4,384,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 4]]",[2.9534754079013367e-06]
layer_4,385,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 4]]",[2.9784585177317523e-06]
layer_4,386,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 1], [95, 0]]",[2.9612762739804573e-06]
layer_4,387,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 1], [95, 0]]",[2.9711449576955726e-06]
layer_4,388,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 4]]",[3.0280049015158396e-06]
layer_4,389,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.9263256634702454e-06]
layer_4,390,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [2, 2, 1]], [56, 1], [62, 1], [68, 0], [95, 4]]",[3.033827960101098e-06]
layer_4,391,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 0], [68, 1], [95, 1]]",[3.031077378057085e-06]
layer_4,392,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 1], [95, 4]]",[3.0424535874372905e-06]
layer_4,393,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [2, 1, 2]], [56, 2], [62, 0], [68, 0], [95, 2]]",[3.158131132710107e-06]
layer_4,394,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [2, 1, 2]], [56, 2], [62, 1], [68, 3], [95, 4]]",[4.072444254573338e-06]
layer_4,395,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [2, 2, 1]], [56, 2], [62, 0], [68, 0], [95, 2]]",[3.325796060183667e-06]
layer_4,396,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 1, 2]], [29, [4, 1, 1]], [56, 1], [62, 2], [68, 1], [95, 0]]",[3.4650941817215726e-06]
layer_4,397,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 1], [95, 4]]",[3.3234328996004526e-06]
layer_4,398,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 1], [95, 4]]",[3.0240783125554826e-06]
layer_4,399,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 1, 2, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 1], [95, 1]]",[3.030170206677965e-06]
layer_4,400,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [2, 2, 1]], [56, 1], [62, 1], [68, 3], [95, 4]]",[3.283184332514078e-06]
layer_4,401,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.946752961049675e-06]
layer_4,402,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 2]]",[2.992520253089705e-06]
layer_4,403,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 2], [95, 4]]",[3.140272464856492e-06]
layer_4,404,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 2], [95, 4]]",[3.6989118076361683e-06]
layer_4,405,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 1]]",[3.5139022650330487e-06]
layer_4,406,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.3742026190234494e-06]
layer_4,407,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 3], [95, 4]]",[2.975517645320613e-06]
layer_4,408,"[[25, [49, 1, 1, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.965972600570161e-06]
layer_4,409,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 3], [95, 2]]",[3.6693301914100665e-06]
layer_4,410,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 1], [68, 3], [95, 2]]",[3.1648414453060547e-06]
layer_4,411,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 3], [95, 2]]",[2.967363579373104e-06]
layer_4,412,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 1], [68, 1], [95, 4]]",[3.094156419085096e-06]
layer_4,413,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 1, 4]], [56, 2], [62, 1], [68, 1], [95, 4]]",[3.084097212099125e-06]
layer_4,414,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [1, 2, 2]], [56, 2], [62, 2], [68, 2], [95, 2]]",[3.3208189879137016e-06]
layer_4,415,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[2.8715030537821434e-06]
layer_4,416,"[[25, [1, 49, 1, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [1, 2, 2]], [56, 1], [62, 1], [68, 3], [95, 1]]",[3.2573387209853153e-06]
layer_4,417,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [1, 4, 1]], [56, 2], [62, 2], [68, 2], [95, 4]]",[3.065927191995377e-06]
layer_4,418,"[[25, [1, 49, 1, 1, 1]], [27, [1, 4, 1, 2, 1]], [29, [4, 1, 1]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.5691628367743723e-06]
layer_4,419,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [1, 1, 4]], [56, 2], [62, 2], [68, 3], [95, 2]]",[3.6816329026531214e-06]
layer_4,420,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 1, 1, 2]], [29, [2, 1, 2]], [56, 2], [62, 2], [68, 0], [95, 2]]",[3.340722412114433e-06]
