layer,trial_index,tile_size,execution_time
layer_8,282,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.805138458471761e-05]
layer_8,283,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 0], [101, 3]]",[1.7936111528822055e-05]
layer_8,284,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.8157527043189367e-05]
layer_8,285,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.815930138629699e-05]
layer_8,286,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 0], [101, 3]]",[1.793993372319688e-05]
layer_8,287,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.7063310564784053e-05]
layer_8,288,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 0], [101, 3]]",[1.781283242524917e-05]
layer_8,289,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.8819241921397378e-05]
layer_8,290,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.8821559351476546e-05]
layer_8,291,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.73211084697733e-05]
layer_8,292,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.7321824727916984e-05]
layer_8,293,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 3], [101, 3]]",[1.858766013667426e-05]
layer_8,294,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 3], [101, 3]]",[1.857756905997693e-05]
layer_8,295,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.708475633528265e-05]
layer_8,296,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.7084729665406693e-05]
layer_8,297,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.8519835535307517e-05]
layer_8,298,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.8234978375381205e-05]
layer_8,299,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.7023125537838523e-05]
layer_8,300,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[2.016090387243736e-05]
layer_8,301,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.8333326200873363e-05]
layer_8,302,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.9668095145047347e-05]
layer_8,303,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.9669742940320234e-05]
layer_8,304,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.9665130022573365e-05]
layer_8,305,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.6813059401993354e-05]
layer_8,306,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.9708347452692867e-05]
layer_8,307,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.970996886864085e-05]
layer_8,308,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 3], [101, 3]]",[1.7293693023255816e-05]
layer_8,309,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 3], [74, 3], [101, 3]]",[1.7293079912663755e-05]
layer_8,310,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.7606914817275745e-05]
layer_8,311,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.760632664995823e-05]
layer_8,312,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 3], [101, 3]]",[1.753392815371763e-05]
layer_8,313,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 3], [74, 3], [101, 3]]",[1.7500234859675038e-05]
layer_8,314,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 3], [74, 3], [101, 3]]",[1.7197982038429405e-05]
layer_8,315,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.708862099667774e-05]
layer_8,316,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.9924933071460944e-05]
layer_8,317,"[[31, [13, 1, 1, 1, 1]], [33, [2, 1, 1, 8, 1]], [35, [18, 4, 2]], [62, 1], [68, 0], [74, 1], [101, 4]]",[0.0001629566618556701]
layer_8,318,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 1, 1, 4]], [35, [9, 8, 2]], [62, 1], [68, 3], [74, 1], [101, 2]]",[0.00027863919614711034]
layer_8,319,"[[31, [1, 13, 1, 1, 1]], [33, [2, 8, 1, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.7766026046511626e-05]
layer_8,320,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4559561192594374e-05]
layer_8,321,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.3659746186489277e-05]
layer_8,322,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4642414967536166e-05]
layer_8,323,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4705712984054669e-05]
layer_8,324,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.5192485714285713e-05]
layer_8,325,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.604953492786636e-05]
layer_8,326,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 3], [101, 3]]",[1.6050033462657613e-05]
layer_8,327,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.5717994590045683e-05]
layer_8,328,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5646518096684385e-05]
layer_8,329,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[1.5646838783361384e-05]
layer_8,330,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.4031797471238181e-05]
layer_8,331,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.610366369458747e-05]
layer_8,332,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[2.059993032786885e-05]
layer_8,333,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[2.060177729257642e-05]
layer_8,334,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 2, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[2.1204949058693246e-05]
layer_8,335,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[2.1203966619205824e-05]
layer_8,336,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[2.122195807625376e-05]
layer_8,337,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.6426229309035686e-05]
layer_8,338,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[2.0639703113135914e-05]
layer_8,339,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4843275088278848e-05]
layer_8,340,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.4843275088278848e-05]
layer_8,341,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.4964827963452754e-05]
layer_8,342,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 2], [101, 3]]",[1.4964950949747535e-05]
layer_8,343,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.4851324296616927e-05]
layer_8,344,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.7907268704318937e-05]
layer_8,345,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 2], [74, 2], [101, 3]]",[1.6808423057453807e-05]
layer_8,346,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.805147987851177e-05]
layer_8,347,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.5320724813657128e-05]
layer_8,348,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 1], [74, 2], [101, 3]]",[1.8159663008951777e-05]
layer_8,349,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 2], [74, 2], [101, 3]]",[1.7267268159959505e-05]
layer_8,350,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 2, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[2.1285254497873734e-05]
layer_8,351,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 1], [101, 3]]",[2.1287857256145917e-05]
layer_8,352,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [12, 12, 1]], [62, 0], [68, 3], [74, 1], [101, 3]]",[7.106531377079483e-05]
layer_8,353,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 2, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 1], [101, 3]]",[2.2795877591312935e-05]
layer_8,354,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.8235812308549154e-05]
layer_8,355,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.8318301290812452e-05]
layer_8,356,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 2], [74, 2], [101, 3]]",[1.7008636591478696e-05]
layer_8,357,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.764124053156146e-05]
layer_8,358,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 1], [74, 3], [101, 3]]",[2.027057371392723e-05]
layer_8,359,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 9, 1]], [62, 2], [68, 2], [74, 1], [101, 3]]",[2.6289020641356434e-05]
layer_8,360,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 2, 1]], [35, [16, 3, 3]], [62, 2], [68, 2], [74, 1], [101, 3]]",[2.5791660592255123e-05]
layer_8,361,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 9, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[2.6656655466970387e-05]
layer_8,362,"[[31, [13, 1, 1, 1, 1]], [33, [1, 8, 2, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.8503306312292356e-05]
layer_8,363,"[[31, [13, 1, 1, 1, 1]], [33, [1, 2, 4, 1, 2]], [35, [16, 3, 3]], [62, 1], [68, 2], [74, 1], [101, 3]]",[2.591026907857547e-05]
layer_8,364,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.7689592453355614e-05]
layer_8,365,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 3], [74, 1], [101, 3]]",[1.7688868305647843e-05]
layer_8,366,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 2], [74, 3], [101, 3]]",[1.863331634642161e-05]
layer_8,367,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 3], [74, 2], [101, 3]]",[1.958624774560987e-05]
layer_8,368,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.9656929548762737e-05]
layer_8,369,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 3], [74, 2], [101, 3]]",[1.9659866362946088e-05]
layer_8,370,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 9, 2]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.8198010644180257e-05]
layer_8,371,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 3], [74, 1], [101, 3]]",[1.8196460735171264e-05]
layer_8,372,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4000112428586828e-05]
layer_8,373,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4000208929532007e-05]
layer_8,374,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4564721716021259e-05]
layer_8,375,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.9867175795986117e-05]
layer_8,376,"[[31, [13, 1, 1, 1, 1]], [33, [1, 4, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 3], [74, 2], [101, 3]]",[1.9866585191663023e-05]
layer_8,377,"[[31, [1, 13, 1, 1, 1]], [33, [8, 1, 2, 1, 1]], [35, [8, 18, 1]], [62, 2], [68, 3], [74, 3], [101, 3]]",[2.0161318049490538e-05]
layer_8,378,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4278301794019933e-05]
layer_8,379,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.3778030507002499e-05]
layer_8,380,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 3], [74, 3], [101, 3]]",[1.718438737541528e-05]
layer_8,381,"[[31, [13, 1, 1, 1, 1]], [33, [1, 1, 2, 8, 1]], [35, [36, 4, 1]], [62, 0], [68, 2], [74, 0], [101, 1]]",[0.00038652023543689324]
layer_8,382,"[[31, [1, 1, 1, 13, 1]], [33, [2, 1, 8, 1, 1]], [35, [36, 4, 1]], [62, 2], [68, 0], [74, 1], [101, 1]]",[0.0002721981404109589]
layer_8,383,"[[31, [1, 13, 1, 1, 1]], [33, [1, 8, 1, 1, 2]], [35, [48, 3, 1]], [62, 1], [68, 2], [74, 2], [101, 2]]",[9.479511909146715e-05]
layer_8,384,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4353111685501321e-05]
layer_8,385,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4025860120742683e-05]
layer_8,386,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4027132361316778e-05]
layer_8,387,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4698425703294061e-05]
layer_8,388,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.4697472718988496e-05]
layer_8,389,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.3998294608959758e-05]
layer_8,390,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 0], [74, 1], [101, 3]]",[1.4273755782678863e-05]
layer_8,391,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3512151309846433e-05]
layer_8,392,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.4942914883385428e-05]
layer_8,393,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.4016907064471878e-05]
layer_8,394,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.4017215e-05]
layer_8,395,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 1], [101, 3]]",[1.461303234992596e-05]
layer_8,396,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 0], [74, 3], [101, 3]]",[1.4058430885901412e-05]
layer_8,397,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.4638853450348642e-05]
layer_8,398,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4263331586741086e-05]
layer_8,399,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.552066780561883e-05]
layer_8,400,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.5306083313296466e-05]
layer_8,401,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 2], [101, 3]]",[1.4905212324866157e-05]
layer_8,402,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.438801514978927e-05]
layer_8,403,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 3], [101, 3]]",[1.4990065159894204e-05]
layer_8,404,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 3], [101, 3]]",[1.4005483015244267e-05]
layer_8,405,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4599078384226978e-05]
layer_8,406,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.4597209184900216e-05]
layer_8,407,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.4898104231786487e-05]
layer_8,408,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.563822437357631e-05]
layer_8,409,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 0], [68, 2], [74, 1], [101, 3]]",[1.549296556741028e-05]
layer_8,410,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 1], [101, 3]]",[1.4615698364991585e-05]
layer_8,411,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.4900562394806443e-05]
layer_8,412,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 0], [74, 2], [101, 3]]",[1.489994931085545e-05]
layer_8,413,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [16, 3, 3]], [62, 0], [68, 1], [74, 1], [101, 3]]",[1.3929385920947717e-05]
layer_8,414,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 2], [68, 1], [74, 3], [101, 3]]",[1.4771926067254949e-05]
layer_8,415,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 18, 1]], [62, 1], [68, 3], [74, 1], [101, 3]]",[1.8100924394319133e-05]
layer_8,416,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 0], [74, 1], [101, 3]]",[1.3660567509413662e-05]
layer_8,417,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 1], [68, 1], [74, 3], [101, 3]]",[1.489551863428709e-05]
layer_8,418,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 9, 1]], [62, 2], [68, 1], [74, 2], [101, 3]]",[1.5264575849056605e-05]
layer_8,419,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 6, 3]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4347984964118921e-05]
layer_8,420,"[[31, [13, 1, 1, 1, 1]], [33, [4, 1, 4, 1, 1]], [35, [8, 9, 2]], [62, 2], [68, 1], [74, 1], [101, 3]]",[1.4351757874489059e-05]
layer_8,421,"[[31, [13, 1, 1, 1, 1]], [33, [2, 2, 4, 1, 1]], [35, [16, 3, 3]], [62, 1], [68, 1], [74, 2], [101, 3]]",[1.533071311060491e-05]
