layer,trial_index,tile_size,execution_time
layer_5,417,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 2]]",[1.0625034528678779e-05]
layer_5,418,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.182247201321343e-06]
layer_5,419,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[1.020417076405182e-05]
layer_5,420,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0564017618469015e-05]
layer_5,421,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0570244940224042e-05]
layer_5,422,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0710584300522726e-05]
layer_5,423,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0711911353856337e-05]
layer_5,424,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0684608333333334e-05]
layer_5,425,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[1.0315572694250023e-05]
layer_5,426,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 2]]",[9.742289918359598e-06]
layer_5,427,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.111344835965978e-05]
layer_5,428,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0309504271881526e-05]
layer_5,429,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0310574045946458e-05]
layer_5,430,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.989871179232746e-06]
layer_5,431,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.0089520030377824e-05]
layer_5,432,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[1.0314662886506601e-05]
layer_5,433,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.845986090192257e-06]
layer_5,434,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.846865578127967e-06]
layer_5,435,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0247154414742811e-05]
layer_5,436,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.1305267010935602e-05]
layer_5,437,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0855611403980634e-05]
layer_5,438,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1708205852571892e-05]
layer_5,439,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1709135986229243e-05]
layer_5,440,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 2]]",[1.078528321182665e-05]
layer_5,441,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.0122521396296625e-05]
layer_5,442,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.1602740785743216e-05]
layer_5,443,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 2]]",[1.0408473908035794e-05]
layer_5,444,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[1.0412405537018667e-05]
layer_5,445,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 1, 1, 2]], [29, [36, 2, 1]], [56, 0], [62, 3], [68, 0], [95, 4]]",[1.9721946945337617e-05]
layer_5,446,"[[25, [1, 7, 1, 7, 1]], [27, [4, 1, 2, 1, 1]], [29, [72, 1, 1]], [56, 0], [62, 0], [68, 0], [95, 4]]",[5.585306057268722e-05]
layer_5,447,"[[25, [7, 1, 7, 1, 1]], [27, [1, 2, 4, 1, 1]], [29, [36, 1, 2]], [56, 3], [62, 0], [68, 1], [95, 1]]",[10000000000]
layer_5,448,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.425120494793983e-06]
layer_5,449,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.272157880747764e-06]
layer_5,450,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.136376275090491e-06]
layer_5,451,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.138510587401436e-06]
layer_5,452,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.16714174070418e-06]
layer_5,453,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.786047959855216e-06]
layer_5,454,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.768998915871638e-06]
layer_5,455,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.154226473819115e-06]
layer_5,456,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.154601519589895e-06]
layer_5,457,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.433765387654754e-06]
layer_5,458,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.288879401118789e-06]
layer_5,459,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.715599150825051e-06]
layer_5,460,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.715071387886843e-06]
layer_5,461,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.889465314078144e-06]
layer_5,462,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 2]]",[9.735039565990086e-06]
layer_5,463,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.022464163758136e-05]
layer_5,464,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.846985969274487e-06]
layer_5,465,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.848623807173412e-06]
layer_5,466,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.855512182156463e-06]
layer_5,467,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0661663754227734e-05]
layer_5,468,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.157647293346328e-06]
layer_5,469,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[1.0242801025251567e-05]
layer_5,470,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.72273258021644e-06]
layer_5,471,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[9.722330025693276e-06]
layer_5,472,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 2]]",[9.792294566813511e-06]
layer_5,473,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.793456985912996e-06]
layer_5,474,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.79147750142396e-06]
layer_5,475,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 3]]",[9.704366084876406e-06]
layer_5,476,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.892522203540698e-06]
layer_5,477,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.69765260919642e-06]
layer_5,478,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[1.0146484811087906e-05]
layer_5,479,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.122783529523448e-05]
layer_5,480,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0213850768938675e-05]
layer_5,481,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 3]]",[1.0123744929317763e-05]
layer_5,482,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 2], [95, 2]]",[1.0156503554021122e-05]
layer_5,483,"[[25, [7, 7, 1, 1, 1]], [27, [2, 2, 1, 2, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 3], [95, 2]]",[7.597752923538232e-05]
layer_5,484,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 3], [95, 2]]",[7.850147376705141e-05]
layer_5,485,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.013058678125277e-05]
layer_5,486,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 2]]",[7.510534611344538e-05]
layer_5,487,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.150614631522324e-05]
layer_5,488,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.1436734803657882e-05]
layer_5,489,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1462291377150016e-05]
layer_5,490,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[1.0345555992141455e-05]
layer_5,491,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0675111367059448e-05]
layer_5,492,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0965267229922157e-05]
layer_5,493,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.03429714716045e-05]
layer_5,494,"[[25, [1, 49, 1, 1, 1]], [27, [4, 2, 1, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 3]]",[1.5563680081507897e-05]
layer_5,495,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 2], [95, 2]]",[1.0700457866293034e-05]
layer_5,496,"[[25, [1, 49, 1, 1, 1]], [27, [8, 1, 1, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 2]]",[7.444050320987654e-05]
layer_5,497,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0765815058110155e-05]
layer_5,498,"[[25, [1, 49, 1, 1, 1]], [27, [4, 2, 1, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 3], [95, 3]]",[1.5546293023255813e-05]
layer_5,499,"[[25, [49, 1, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1150360064803565e-05]
layer_5,500,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0562160272880305e-05]
layer_5,501,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.0708153164473248e-05]
layer_5,502,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 2]]",[1.0699359366641703e-05]
layer_5,503,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 1], [95, 3]]",[1.0699507309663943e-05]
layer_5,504,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.095586379774072e-05]
layer_5,505,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0141414162317797e-05]
layer_5,506,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[1.0142596259730396e-05]
layer_5,507,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 3]]",[1.0956172309856326e-05]
layer_5,508,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 2], [68, 2], [95, 3]]",[1.0956734305171313e-05]
layer_5,509,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 1, 2, 1]], [29, [4, 6, 3]], [56, 0], [62, 3], [68, 0], [95, 0]]",[0.00012143027492211838]
layer_5,510,"[[25, [1, 7, 7, 1, 1]], [27, [1, 2, 2, 1, 2]], [29, [12, 3, 2]], [56, 0], [62, 0], [68, 2], [95, 1]]",[6.988332412177985e-05]
layer_5,511,"[[25, [1, 49, 1, 1, 1]], [27, [2, 1, 1, 2, 2]], [29, [12, 2, 3]], [56, 1], [62, 0], [68, 0], [95, 0]]",[0.00018968217166866744]
layer_5,512,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.160170979986197e-06]
layer_5,513,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.689089503126028e-06]
layer_5,514,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[8.87761516946364e-06]
layer_5,515,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[8.788633114237602e-06]
layer_5,516,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[8.99797283439777e-06]
layer_5,517,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 3]]",[8.999001974333662e-06]
layer_5,518,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 3]]",[9.154636149854037e-06]
layer_5,519,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.153763984863442e-06]
layer_5,520,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 2]]",[9.179623187075453e-06]
layer_5,521,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.715162222025339e-06]
layer_5,522,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 3], [95, 2]]",[9.714678536542048e-06]
layer_5,523,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.289516997956531e-06]
layer_5,524,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 0], [68, 3], [95, 3]]",[9.289237785621402e-06]
layer_5,525,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 2], [95, 3]]",[9.224862768564426e-06]
layer_5,526,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 3], [95, 2]]",[9.833121270791165e-06]
layer_5,527,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 2], [95, 3]]",[9.654544340243502e-06]
layer_5,528,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 0], [68, 3], [95, 3]]",[9.74072022046726e-06]
layer_5,529,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 2], [95, 2]]",[9.594355420543005e-06]
layer_5,530,"[[25, [7, 7, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 0], [68, 2], [95, 2]]",[9.679243436754177e-06]
layer_5,531,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.882562369470286e-06]
layer_5,532,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 2], [95, 3]]",[9.652079931649895e-06]
layer_5,533,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[9.833631563421829e-06]
layer_5,534,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[9.73490165179419e-06]
layer_5,535,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 0], [68, 3], [95, 3]]",[1.0506935731915701e-05]
layer_5,536,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0493326846402126e-05]
layer_5,537,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0495756692614392e-05]
layer_5,538,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0493482147603437e-05]
layer_5,539,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 2], [95, 3]]",[1.0249855544587037e-05]
layer_5,540,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 2]]",[1.0418714538850003e-05]
layer_5,541,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.0840501018871267e-05]
layer_5,542,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0529179323612798e-05]
layer_5,543,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.0892032338088065e-05]
layer_5,544,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.0549190664236534e-05]
layer_5,545,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 2]]",[1.1101351338522878e-05]
layer_5,546,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.0531460611583637e-05]
layer_5,547,"[[25, [7, 7, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 3], [95, 3]]",[1.1255798697137975e-05]
layer_5,548,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.1579497557268485e-05]
layer_5,549,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 3]]",[1.0858692486836777e-05]
layer_5,550,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 0], [68, 1], [95, 3]]",[1.066676417577967e-05]
layer_5,551,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 3, 3]], [56, 0], [62, 1], [68, 3], [95, 2]]",[1.0867218189720743e-05]
layer_5,552,"[[25, [1, 49, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 1], [68, 2], [95, 2]]",[1.0318929476388766e-05]
layer_5,553,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 0], [62, 1], [68, 3], [95, 3]]",[1.0865846800324018e-05]
layer_5,554,"[[25, [49, 1, 1, 1, 1]], [27, [4, 1, 2, 1, 1]], [29, [8, 9, 1]], [56, 1], [62, 2], [68, 2], [95, 2]]",[1.0954603212245338e-05]
layer_5,555,"[[25, [49, 1, 1, 1, 1]], [27, [1, 4, 2, 1, 1]], [29, [8, 9, 1]], [56, 2], [62, 2], [68, 2], [95, 2]]",[1.0872052971330928e-05]
layer_5,556,"[[25, [1, 49, 1, 1, 1]], [27, [2, 2, 2, 1, 1]], [29, [8, 3, 3]], [56, 2], [62, 1], [68, 3], [95, 3]]",[1.0741088525217724e-05]
